bfs_nr,municipality,canton,energyreporter_date,electric_car_share,electric_car_share_last_change,solar_potential_usage,solar_potential_usage_last_change,renewable_heating_share,renewable_heating_share_coverage,renewable_heating_share_last_change
3946,Untervaz,GR,2021-06-30,0.00486,2021-05-31,0.069341,2021-03-30,0.493201,0.976163,2020-09-14
3946,Untervaz,GR,2021-07-31,0.005435,2021-06-30,0.069341,2021-03-30,0.49505,0.976136,2020-09-14
3946,Untervaz,GR,2021-08-31,0.005984,2021-07-31,0.069341,2021-03-30,0.495663,1.0,2020-09-14
3946,Untervaz,GR,2021-09-30,0.00654,2021-08-31,0.069341,2021-03-30,0.49505,0.976136,2020-09-14
3946,Untervaz,GR,2021-10-31,0.007697,2021-09-30,0.070101,2021-03-30,0.49505,0.976163,2020-09-14
3946,Untervaz,GR,2021-11-30,0.008844,2021-10-31,0.070101,2021-03-30,0.496287,1.0,2021-10-29
3946,Untervaz,GR,2021-12-31,0.008844,2021-11-30,0.070101,2021-03-30,0.498146,1.0,2021-10-29
3946,Untervaz,GR,2022-01-31,0.008886,2021-12-31,0.070148,2021-03-30,0.498146,1.0,2021-10-29
3946,Untervaz,GR,2022-02-28,0.010083,2022-01-31,0.070101,2021-03-30,0.498146,1.0,2021-10-29
3946,Untervaz,GR,2022-03-31,0.010676,2022-02-28,0.070101,2021-03-30,0.498146,1.0,2021-10-29
3947,Zizers,GR,2021-03-31,0.009931,2021-01-31,0.103219,2020-09-09,0.312048,0.970421,2020-09-30
3947,Zizers,GR,2021-04-30,0.011026,2021-03-31,0.100581,2020-09-09,0.311673,0.971623,2020-09-30
3947,Zizers,GR,2021-05-31,0.010434,2021-04-30,0.082323,2020-09-23,0.311673,0.971623,2020-09-30
3947,Zizers,GR,2021-06-30,0.010838,2021-05-31,0.082323,2020-09-23,0.313325,0.971687,2020-09-30
3947,Zizers,GR,2021-07-31,0.010815,2021-06-30,0.082323,2020-09-23,0.314526,0.972851,2020-09-30
3947,Zizers,GR,2021-08-31,0.011609,2021-07-31,0.082323,2020-09-23,0.314526,0.998839,2021-07-27
3947,Zizers,GR,2021-09-30,0.011959,2021-08-31,0.083566,2020-09-23,0.314526,0.972851,2021-07-27
3947,Zizers,GR,2021-10-31,0.012469,2021-09-30,0.084317,2021-07-01,0.308717,0.963842,2021-07-27
3947,Zizers,GR,2021-11-30,0.01335,2021-10-31,0.09009,2021-07-01,0.309091,0.986425,2021-11-24
3947,Zizers,GR,2021-12-31,0.014298,2021-11-30,0.092517,2021-08-11,0.316927,0.994344,2021-11-24
3947,Zizers,GR,2022-01-31,0.015705,2021-12-31,0.092569,2021-08-11,0.317308,0.994337,2022-01-05
3947,Zizers,GR,2022-02-28,0.016532,2022-01-31,0.092621,2021-08-11,0.317308,0.994337,2022-01-05
3947,Zizers,GR,2022-03-31,0.01649,2022-02-28,0.095585,2021-10-15,0.312727,0.98641,2022-01-05
3951,Fläsch,GR,2021-03-31,0.021314,2020-12-31,0.070876,2020-01-01,0.586777,0.983871,2020-04-15
3951,Fläsch,GR,2021-04-30,0.023173,2021-03-31,0.070876,2020-01-01,0.586777,0.983871,2020-04-15
3951,Fläsch,GR,2021-05-31,0.023466,2021-04-30,0.059824,2020-07-31,0.590909,0.97992,2020-04-15
3951,Fläsch,GR,2021-06-30,0.023381,2021-05-31,0.059824,2020-07-31,0.590909,0.98,2020-04-15
3951,Fläsch,GR,2021-07-31,0.023214,2021-06-30,0.059824,2020-07-31,0.590909,0.98,2020-04-15
3951,Fläsch,GR,2021-08-31,0.022968,2021-07-31,0.059824,2020-07-31,0.590909,1.0,2021-06-28
3951,Fläsch,GR,2021-09-30,0.022847,2021-08-31,0.059824,2020-07-31,0.592593,0.984,2021-08-17
3951,Fläsch,GR,2021-10-31,0.026042,2021-09-30,0.059824,2020-07-31,0.6,0.983806,2021-09-28
3951,Fläsch,GR,2021-11-30,0.025729,2021-10-31,0.059824,2020-07-31,0.60251,0.98374,2021-09-28
3951,Fläsch,GR,2021-12-31,0.026087,2021-11-30,0.063667,2021-09-22,0.60251,0.98374,2021-09-28
3951,Fläsch,GR,2022-01-31,0.028369,2021-12-31,0.063849,2021-09-22,0.606695,0.98374,2022-01-13
3951,Fläsch,GR,2022-02-28,0.02669,2022-01-31,0.063667,2021-09-22,0.606695,0.98374,2022-01-13
3951,Fläsch,GR,2022-03-31,0.028419,2022-02-28,0.063659,2021-09-22,0.606695,0.98374,2022-01-13
3952,Jenins,GR,2021-03-31,0.012987,2020-11-30,0.023768,2020-01-01,0.42471,0.953571,2021-01-14
3952,Jenins,GR,2021-04-30,0.017713,2021-03-31,0.023768,2020-01-01,0.426357,0.953405,2021-01-14
3952,Jenins,GR,2021-05-31,0.017516,2021-04-30,0.029039,2020-11-13,0.426357,0.953405,2021-01-14
3952,Jenins,GR,2021-06-30,0.017657,2021-05-31,0.029039,2020-11-13,0.428016,0.953237,2021-01-14
3952,Jenins,GR,2021-07-31,0.019017,2021-06-30,0.029039,2020-11-13,0.428016,0.953237,2021-01-14
3952,Jenins,GR,2021-08-31,0.018957,2021-07-31,0.029039,2020-11-13,0.428016,0.98513,2021-01-14
3952,Jenins,GR,2021-09-30,0.018898,2021-08-31,0.039815,2021-04-20,0.428016,0.953237,2021-01-14
3952,Jenins,GR,2021-10-31,0.018868,2021-09-30,0.039815,2021-04-20,0.431907,0.953237,2021-01-14
3952,Jenins,GR,2021-11-30,0.02057,2021-10-31,0.039815,2021-04-20,0.434109,0.953405,2021-02-18
3952,Jenins,GR,2021-12-31,0.020668,2021-11-30,0.039815,2021-04-20,0.436293,0.953571,2021-04-08
3952,Jenins,GR,2022-01-31,0.022364,2021-12-31,0.040007,2021-04-20,0.436293,0.953737,2021-04-14
3952,Jenins,GR,2022-02-28,0.023923,2022-01-31,0.039815,2021-04-20,0.436293,0.953737,2021-04-14
3952,Jenins,GR,2022-03-31,0.023962,2022-02-28,0.041004,2021-12-08,0.436293,0.953737,2021-04-14
3953,Maienfeld,GR,2021-03-31,0.019064,2021-01-31,0.075096,2020-09-09,0.517287,0.976687,2021-01-11
3953,Maienfeld,GR,2021-04-30,0.02203,2021-03-31,0.075172,2020-09-09,0.517976,0.976658,2021-01-11
3953,Maienfeld,GR,2021-05-31,0.02227,2021-04-30,0.107323,2020-11-20,0.52053,0.976801,2021-01-11
3953,Maienfeld,GR,2021-06-30,0.023067,2021-05-31,0.107323,2020-11-20,0.523057,0.977136,2021-04-12
3953,Maienfeld,GR,2021-07-31,0.02387,2021-06-30,0.119624,2021-05-11,0.523747,0.977108,2021-04-12
3953,Maienfeld,GR,2021-08-31,0.023739,2021-07-31,0.119624,2021-05-11,0.524439,0.998767,2021-04-12
3953,Maienfeld,GR,2021-09-30,0.025021,2021-08-31,0.120138,2021-06-07,0.523747,0.977108,2021-04-12
3953,Maienfeld,GR,2021-10-31,0.024493,2021-09-30,0.120658,2021-08-13,0.525624,0.977191,2021-10-13
3953,Maienfeld,GR,2021-11-30,0.024905,2021-10-31,0.121167,2021-08-13,0.529101,0.998797,2021-11-15
3953,Maienfeld,GR,2021-12-31,0.025717,2021-11-30,0.122758,2021-09-16,0.531044,0.998797,2021-12-22
3953,Maienfeld,GR,2022-01-31,0.028109,2021-12-31,0.123286,2021-09-16,0.533597,0.998801,2022-01-04
3953,Maienfeld,GR,2022-02-28,0.028462,2022-01-31,0.122758,2021-09-16,0.533597,0.998801,2022-01-04
3953,Maienfeld,GR,2022-03-31,0.027601,2022-02-28,0.123979,2021-09-16,0.532895,0.998804,2022-01-04
3954,Malans,GR,2021-03-31,0.014775,2020-10-31,0.040637,2020-10-13,0.408951,0.976845,2020-04-22
3954,Malans,GR,2021-04-30,0.015604,2021-03-31,0.040637,2020-10-13,0.408951,0.976845,2020-04-22
3954,Malans,GR,2021-05-31,0.016216,2021-04-30,0.041915,2020-12-17,0.411043,0.976978,2020-04-22
3954,Malans,GR,2021-06-30,0.016086,2021-05-31,0.041915,2020-12-17,0.411043,0.976978,2020-04-22
3954,Malans,GR,2021-07-31,0.016656,2021-06-30,0.043499,2021-04-23,0.411674,0.977011,2021-07-16
3954,Malans,GR,2021-08-31,0.017798,2021-07-31,0.043499,2021-04-23,0.412308,1.0,2021-07-16
3954,Malans,GR,2021-09-30,0.017038,2021-08-31,0.047068,2021-05-27,0.411674,0.978261,2021-07-16
3954,Malans,GR,2021-10-31,0.018361,2021-09-30,0.049528,2021-08-12,0.412308,0.978229,2021-07-16
3954,Malans,GR,2021-11-30,0.019569,2021-10-31,0.050575,2021-08-18,0.410853,0.997114,2021-07-16
3954,Malans,GR,2021-12-31,0.020315,2021-11-30,0.051875,2021-08-30,0.411765,0.997122,2021-07-16
3954,Malans,GR,2022-01-31,0.02086,2021-12-31,0.051354,2021-08-30,0.411128,0.997122,2022-01-07
3954,Malans,GR,2022-02-28,0.023514,2022-01-31,0.051354,2021-08-30,0.411128,0.997122,2022-01-07
3954,Malans,GR,2022-03-31,0.024104,2022-02-28,0.051354,2021-08-30,0.407407,0.997126,2022-01-07
3955,Landquart,GR,2021-03-31,0.00651,2020-07-31,0.110712,2020-09-09,0.308672,0.978582,2021-01-18
3955,Landquart,GR,2021-04-30,0.010142,2021-03-31,0.111775,2020-09-09,0.306618,0.978095,2021-01-18
3955,Landquart,GR,2021-05-31,0.009878,2021-04-30,0.115167,2021-04-14,0.308859,0.978571,2021-01-18
3955,Landquart,GR,2021-06-30,0.009828,2021-05-31,0.120767,2021-06-01,0.309278,0.979048,2021-01-18
3955,Landquart,GR,2021-07-31,0.010097,2021-06-30,0.121627,2021-06-01,0.310491,0.979058,2021-01-18
3955,Landquart,GR,2021-08-31,0.010423,2021-07-31,0.121627,2021-06-01,0.310073,0.999515,2021-02-23
3955,Landquart,GR,2021-09-30,0.011374,2021-08-31,0.125306,2021-07-27,0.313749,0.979078,2021-02-23
3955,Landquart,GR,2021-10-31,0.012903,2021-09-30,0.126622,2021-07-27,0.315408,0.979117,2021-10-08
3955,Landquart,GR,2021-11-30,0.01313,2021-10-31,0.126766,2021-07-27,0.316616,0.997626,2021-11-16
3955,Landquart,GR,2021-12-31,0.013859,2021-11-30,0.131067,2021-10-26,0.318841,0.997628,2021-12-09
3955,Landquart,GR,2022-01-31,0.014992,2021-12-31,0.131383,2021-10-26,0.322075,0.997156,2021-12-09
3955,Landquart,GR,2022-02-28,0.015662,2022-01-31,0.130298,2021-10-26,0.322075,0.997156,2021-12-09
3955,Landquart,GR,2022-03-31,0.015929,2022-02-28,0.130697,2021-10-26,0.326297,0.997152,2021-12-09
3961,Grüsch,GR,2021-03-31,0.007891,2020-07-31,0.055854,2020-01-01,0.547667,0.991713,2021-02-15
3961,Grüsch,GR,2021-04-30,0.012676,2021-03-31,0.055855,2020-01-01,0.546099,0.99172,2021-02-15
3961,Grüsch,GR,2021-05-31,0.013908,2021-04-30,0.057673,2020-10-06,0.550201,0.990893,2021-02-15
3961,Grüsch,GR,2021-06-30,0.013784,2021-05-31,0.057673,2020-10-06,0.550201,0.990934,2021-06-10
3961,Grüsch,GR,2021-07-31,0.013727,2021-06-30,0.058509,2021-03-30,0.551759,0.991047,2021-06-10
3961,Grüsch,GR,2021-08-31,0.014433,2021-07-31,0.058509,2021-03-30,0.552314,0.998195,2021-06-10
3961,Grüsch,GR,2021-09-30,0.014393,2021-08-31,0.059815,2021-06-09,0.551308,0.991015,2021-06-10
3961,Grüsch,GR,2021-10-31,0.015657,2021-09-30,0.06033,2021-08-24,0.551308,0.991015,2021-06-10
3961,Grüsch,GR,2021-11-30,0.015786,2021-10-31,0.061071,2021-08-24,0.550754,0.997309,2021-06-15
3961,Grüsch,GR,2021-12-31,0.015972,2021-11-30,0.061571,2021-08-24,0.552764,0.997314,2021-06-16
3961,Grüsch,GR,2022-01-31,0.016061,2021-12-31,0.06168,2021-08-24,0.554555,0.997333,2022-01-11
3961,Grüsch,GR,2022-02-28,0.016095,2022-01-31,0.061571,2021-08-24,0.554555,0.997333,2022-01-11
3961,Grüsch,GR,2022-03-31,0.016095,2022-02-28,0.063467,2021-12-09,0.554555,0.997336,2022-01-25
3962,Schiers,GR,2021-03-31,0.004202,2021-01-31,0.020095,2020-01-01,0.604374,0.97277,2021-03-17
3962,Schiers,GR,2021-04-30,0.004759,2021-03-31,0.020095,2020-01-01,0.60338,0.97277,2021-03-17
3962,Schiers,GR,2021-05-31,0.004118,2021-04-30,0.023301,2020-11-24,0.603774,0.972795,2021-03-17
3962,Schiers,GR,2021-06-30,0.004079,2021-05-31,0.023301,2020-11-24,0.603774,0.972795,2021-03-17
3962,Schiers,GR,2021-07-31,0.004673,2021-06-30,0.024581,2021-04-29,0.604167,0.972821,2021-03-17
3962,Schiers,GR,2021-08-31,0.00523,2021-07-31,0.024581,2021-04-29,0.603774,0.996158,2021-03-17
3962,Schiers,GR,2021-09-30,0.005202,2021-08-31,0.025006,2021-04-29,0.606719,0.972923,2021-08-18
3962,Schiers,GR,2021-10-31,0.005744,2021-09-30,0.025666,2021-06-17,0.60633,0.972897,2021-08-18
3962,Schiers,GR,2021-11-30,0.007476,2021-10-31,0.026707,2021-08-12,0.605341,0.972897,2021-08-18
3962,Schiers,GR,2021-12-31,0.006961,2021-11-30,0.027226,2021-09-09,0.609467,0.972973,2021-08-18
3962,Schiers,GR,2022-01-31,0.008125,2021-12-31,0.027226,2021-09-09,0.609467,0.972973,2021-08-18
3962,Schiers,GR,2022-02-28,0.008149,2022-01-31,0.027226,2021-09-09,0.609467,0.972973,2021-08-18
3962,Schiers,GR,2022-03-31,0.008192,2022-02-28,0.028218,2021-11-26,0.610454,0.972067,2022-03-21
3972,Seewis im Prättigau,GR,2021-03-31,0.006227,2021-01-31,0.023584,2020-01-01,0.502913,0.914035,2020-04-27
3972,Seewis im Prättigau,GR,2021-04-30,0.007472,2021-03-31,0.023584,2020-01-01,0.497087,0.914035,2020-04-27
3972,Seewis im Prättigau,GR,2021-05-31,0.0075,2021-04-30,0.023844,2020-11-10,0.497087,0.914035,2020-04-27
3972,Seewis im Prättigau,GR,2021-06-30,0.007453,2021-05-31,0.023844,2020-11-10,0.498054,0.913884,2020-04-27
3972,Seewis im Prättigau,GR,2021-07-31,0.007426,2021-06-30,0.023844,2020-11-10,0.498054,0.913884,2020-04-27
3972,Seewis im Prättigau,GR,2021-08-31,0.007344,2021-07-31,0.023844,2020-11-10,0.499025,0.973734,2021-02-12
3972,Seewis im Prättigau,GR,2021-09-30,0.007317,2021-08-31,0.025548,2021-07-07,0.498054,0.913884,2021-02-12
3972,Seewis im Prättigau,GR,2021-10-31,0.007299,2021-09-30,0.025548,2021-07-07,0.497087,0.915641,2021-10-19
3972,Seewis im Prättigau,GR,2021-11-30,0.007335,2021-10-31,0.025548,2021-07-07,0.497087,0.915641,2021-10-19
3972,Seewis im Prättigau,GR,2021-12-31,0.007326,2021-11-30,0.025548,2021-07-07,0.503876,0.917399,2021-10-19
3972,Seewis im Prättigau,GR,2022-01-31,0.007282,2021-12-31,0.025713,2021-07-07,0.503876,0.917399,2021-10-19
3972,Seewis im Prättigau,GR,2022-02-28,0.007326,2022-01-31,0.025548,2021-07-07,0.503876,0.917399,2021-10-19
3972,Seewis im Prättigau,GR,2022-03-31,0.009685,2022-02-28,0.027307,2021-12-02,0.503876,0.917399,2021-10-19
3981,Breil/Brigels,GR,2021-03-31,0.002874,2020-09-30,0.015931,2020-01-01,0.583477,0.988842,2021-02-24
3981,Breil/Brigels,GR,2021-04-30,0.003949,2021-03-31,0.015931,2020-01-01,0.584337,0.988842,2021-02-24
3981,Breil/Brigels,GR,2021-05-31,0.003906,2021-04-30,0.017859,2020-07-02,0.584337,0.988153,2021-02-24
3981,Breil/Brigels,GR,2021-06-30,0.003865,2021-05-31,0.018196,2020-09-29,0.58778,0.988153,2021-02-24
3981,Breil/Brigels,GR,2021-07-31,0.00385,2021-06-30,0.018385,2020-09-29,0.591416,0.988186,2021-04-20
3981,Breil/Brigels,GR,2021-08-31,0.003824,2021-07-31,0.018385,2020-09-29,0.591767,1.0,2021-07-19
3981,Breil/Brigels,GR,2021-09-30,0.003831,2021-08-31,0.018837,2021-07-07,0.59351,0.98826,2021-08-17
3981,Breil/Brigels,GR,2021-10-31,0.004812,2021-09-30,0.020213,2021-08-09,0.59351,0.988276,2021-08-17
3981,Breil/Brigels,GR,2021-11-30,0.005837,2021-10-31,0.020339,2021-08-09,0.595745,0.988324,2021-10-19
3981,Breil/Brigels,GR,2021-12-31,0.007866,2021-11-30,0.020931,2021-08-09,0.596088,0.988332,2021-10-19
3981,Breil/Brigels,GR,2022-01-31,0.007976,2021-12-31,0.020948,2021-08-09,0.596939,0.988332,2022-01-11
3981,Breil/Brigels,GR,2022-02-28,0.008081,2022-01-31,0.020931,2021-08-09,0.596939,0.988332,2022-01-11
3981,Breil/Brigels,GR,2022-03-31,0.008032,2022-02-28,0.021608,2021-10-21,0.60017,0.988268,2022-03-07
3982,Disentis/Mustér,GR,2021-03-31,0.006108,2020-12-31,0.027179,2020-01-01,0.427586,0.983183,2020-11-20
3982,Disentis/Mustér,GR,2021-04-30,0.007759,2021-03-31,0.027179,2020-01-01,0.427586,0.983183,2020-11-20
3982,Disentis/Mustér,GR,2021-05-31,0.007608,2021-04-30,0.031692,2020-10-28,0.427586,0.983183,2020-11-20
3982,Disentis/Mustér,GR,2021-06-30,0.008326,2021-05-31,0.031683,2020-10-28,0.427586,0.983193,2020-11-20
3982,Disentis/Mustér,GR,2021-07-31,0.009942,2021-06-30,0.031788,2020-11-24,0.427586,0.983193,2020-11-20
3982,Disentis/Mustér,GR,2021-08-31,0.010753,2021-07-31,0.031788,2020-11-24,0.428737,1.0,2020-11-20
3982,Disentis/Mustér,GR,2021-09-30,0.010797,2021-08-31,0.032062,2021-05-28,0.427586,0.983193,2020-11-20
3982,Disentis/Mustér,GR,2021-10-31,0.010797,2021-09-30,0.032611,2021-06-25,0.427586,0.983193,2020-11-20
3982,Disentis/Mustér,GR,2021-11-30,0.01158,2021-10-31,0.033195,2021-08-30,0.425947,0.9976,2021-08-23
3982,Disentis/Mustér,GR,2021-12-31,0.011667,2021-11-30,0.040498,2021-08-30,0.427752,0.997606,2021-11-10
3982,Disentis/Mustér,GR,2022-01-31,0.011149,2021-12-31,0.041027,2021-08-30,0.429714,0.997609,2022-01-05
3982,Disentis/Mustér,GR,2022-02-28,0.012121,2022-01-31,0.040498,2021-08-30,0.429714,0.997609,2022-01-05
3982,Disentis/Mustér,GR,2022-03-31,0.012788,2022-02-28,0.040498,2021-08-30,0.424737,0.997411,2022-03-22
3983,Medel (Lucmagn),GR,2021-03-31,0.0,2020-09-30,0.008647,2020-01-01,0.738506,0.978437,2020-10-06
3983,Medel (Lucmagn),GR,2021-04-30,0.0,2021-03-31,0.008647,2020-01-01,0.737143,0.978552,2020-10-06
3983,Medel (Lucmagn),GR,2021-05-31,0.0,2021-04-30,0.008188,2020-08-13,0.754286,0.97861,2021-04-10
3983,Medel (Lucmagn),GR,2021-06-30,0.004566,2021-05-31,0.008647,2020-08-13,0.762178,0.976,2021-04-10
3983,Medel (Lucmagn),GR,2021-07-31,0.004545,2021-06-30,0.00959,2021-05-21,0.770115,0.978552,2021-07-03
3983,Medel (Lucmagn),GR,2021-08-31,0.004484,2021-07-31,0.00959,2021-05-21,0.770115,1.0,2021-07-10
3983,Medel (Lucmagn),GR,2021-09-30,0.004464,2021-08-31,0.00959,2021-05-21,0.818966,0.960422,2021-08-03
3983,Medel (Lucmagn),GR,2021-10-31,0.004444,2021-09-30,0.00959,2021-05-21,0.82235,0.960526,2021-09-28
3983,Medel (Lucmagn),GR,2021-11-30,0.008929,2021-10-31,0.00959,2021-05-21,0.82235,0.960526,2021-09-28
3983,Medel (Lucmagn),GR,2021-12-31,0.008969,2021-11-30,0.011543,2021-09-15,0.82235,0.960526,2021-09-28
3983,Medel (Lucmagn),GR,2022-01-31,0.009091,2021-12-31,0.011607,2021-09-15,0.822857,0.96063,2021-09-28
3983,Medel (Lucmagn),GR,2022-02-28,0.009132,2022-01-31,0.0115,2021-09-15,0.822857,0.96063,2021-09-28
3983,Medel (Lucmagn),GR,2022-03-31,0.009132,2022-02-28,0.0115,2021-09-15,0.818966,0.960422,2021-09-28
3985,Sumvitg,GR,2021-03-31,0.005326,2020-07-31,0.011933,2020-01-01,0.550495,0.94188,2019-09-03
3985,Sumvitg,GR,2021-04-30,0.006954,2021-03-31,0.011933,2020-01-01,0.550495,0.94198,2019-09-03
3985,Sumvitg,GR,2021-05-31,0.006916,2021-04-30,0.01311,2020-09-08,0.550495,0.94198,2019-09-03
3985,Sumvitg,GR,2021-06-30,0.006916,2021-05-31,0.01311,2020-09-08,0.550495,0.942078,2019-09-03
3985,Sumvitg,GR,2021-07-31,0.006878,2021-06-30,0.01311,2020-09-08,0.550495,0.942177,2021-06-11
3985,Sumvitg,GR,2021-08-31,0.006859,2021-07-31,0.01311,2020-09-08,0.551587,0.961606,2021-06-11
3985,Sumvitg,GR,2021-09-30,0.006831,2021-08-31,0.01311,2020-09-08,0.550495,0.930626,2021-08-20
3985,Sumvitg,GR,2021-10-31,0.006812,2021-09-30,0.01311,2020-09-08,0.550495,0.930626,2021-08-20
3985,Sumvitg,GR,2021-11-30,0.00684,2021-10-31,0.01311,2020-09-08,0.550495,0.93086,2021-08-20
3985,Sumvitg,GR,2021-12-31,0.006916,2021-11-30,0.01311,2020-09-08,0.550495,0.93086,2021-08-20
3985,Sumvitg,GR,2022-01-31,0.007246,2021-12-31,0.013175,2020-09-08,0.550495,0.93086,2022-01-17
3985,Sumvitg,GR,2022-02-28,0.007267,2022-01-31,0.01311,2020-09-08,0.550495,0.93086,2022-01-17
3985,Sumvitg,GR,2022-03-31,0.007246,2022-02-28,0.01311,2020-09-08,0.550696,0.930272,2022-01-17
3986,Tujetsch,GR,2021-03-31,0.009669,2021-02-28,0.008937,2020-01-01,0.386792,0.975163,2020-07-08
3986,Tujetsch,GR,2021-04-30,0.009722,2021-03-31,0.008937,2020-01-01,0.385445,0.975163,2020-07-08
3986,Tujetsch,GR,2021-05-31,0.010811,2021-04-30,0.009339,2020-10-29,0.38874,0.975293,2020-07-08
3986,Tujetsch,GR,2021-06-30,0.010681,2021-05-31,0.010286,2020-11-03,0.38874,0.975293,2020-07-08
3986,Tujetsch,GR,2021-07-31,0.011905,2021-06-30,0.010286,2020-11-03,0.388964,0.97389,2020-07-08
3986,Tujetsch,GR,2021-08-31,0.011796,2021-07-31,0.010286,2020-11-03,0.38814,1.0,2020-07-08
3986,Tujetsch,GR,2021-09-30,0.013123,2021-08-31,0.010286,2020-11-03,0.38814,0.97406,2021-07-29
3986,Tujetsch,GR,2021-10-31,0.013141,2021-09-30,0.010286,2020-11-03,0.389785,0.974326,2021-09-28
3986,Tujetsch,GR,2021-11-30,0.013123,2021-10-31,0.010632,2020-11-03,0.389785,0.996144,2021-09-28
3986,Tujetsch,GR,2021-12-31,0.013569,2021-11-30,0.011571,2021-06-04,0.393817,0.996144,2021-09-28
3986,Tujetsch,GR,2022-01-31,0.016667,2021-12-31,0.01169,2021-06-04,0.393817,0.996144,2021-09-28
3986,Tujetsch,GR,2022-02-28,0.016644,2022-01-31,0.011543,2021-06-04,0.393817,0.996144,2021-09-28
3986,Tujetsch,GR,2022-03-31,0.016644,2022-02-28,0.011758,2021-11-30,0.395161,0.996178,2022-01-24
3987,Trun,GR,2021-03-31,0.005369,2020-11-30,0.043303,2020-01-01,0.557778,0.933868,2020-04-21
3987,Trun,GR,2021-04-30,0.006739,2021-03-31,0.043303,2020-01-01,0.557778,0.933868,2020-04-21
3987,Trun,GR,2021-05-31,0.008021,2021-04-30,0.046416,2020-10-28,0.557778,0.933868,2020-04-21
3987,Trun,GR,2021-06-30,0.009235,2021-05-31,0.046655,2020-10-28,0.557778,0.933868,2020-04-21
3987,Trun,GR,2021-07-31,0.007792,2021-06-30,0.046655,2020-10-28,0.557778,0.933868,2020-04-21
3987,Trun,GR,2021-08-31,0.007833,2021-07-31,0.046655,2020-10-28,0.557778,0.995726,2021-03-15
3987,Trun,GR,2021-09-30,0.009056,2021-08-31,0.046869,2021-06-25,0.558758,0.934,2021-03-15
3987,Trun,GR,2021-10-31,0.009091,2021-09-30,0.047609,2021-06-25,0.558758,0.934263,2021-09-27
3987,Trun,GR,2021-11-30,0.00915,2021-10-31,0.047609,2021-06-25,0.558758,0.934263,2021-09-27
3987,Trun,GR,2021-12-31,0.009223,2021-11-30,0.047609,2021-06-25,0.559735,0.936255,2021-12-20
3987,Trun,GR,2022-01-31,0.009447,2021-12-31,0.047656,2021-06-25,0.559735,0.936382,2022-01-11
3987,Trun,GR,2022-02-28,0.010738,2022-01-31,0.047609,2021-06-25,0.559735,0.936382,2022-01-11
3987,Trun,GR,2022-03-31,0.010667,2022-02-28,0.047989,2021-11-23,0.557522,0.936382,2022-01-11
3988,Obersaxen Mundaun,GR,2021-03-31,0.001264,2020-09-30,0.014516,2020-01-01,0.415385,0.976134,2020-05-29
3988,Obersaxen Mundaun,GR,2021-04-30,0.002632,2021-03-31,0.014516,2020-01-01,0.415385,0.976134,2020-05-29
3988,Obersaxen Mundaun,GR,2021-05-31,0.003836,2021-04-30,0.019071,2020-11-19,0.417376,0.976209,2020-05-29
3988,Obersaxen Mundaun,GR,2021-06-30,0.003783,2021-05-31,0.019071,2020-11-19,0.417376,0.976209,2020-05-29
3988,Obersaxen Mundaun,GR,2021-07-31,0.003788,2021-06-30,0.019071,2020-11-19,0.418228,0.976209,2020-05-29
3988,Obersaxen Mundaun,GR,2021-08-31,0.003783,2021-07-31,0.019071,2020-11-19,0.419023,0.996745,2020-08-21
3988,Obersaxen Mundaun,GR,2021-09-30,0.00375,2021-08-31,0.02027,2021-05-12,0.418723,0.976434,2021-08-09
3988,Obersaxen Mundaun,GR,2021-10-31,0.005006,2021-09-30,0.020732,2021-05-12,0.418723,0.976434,2021-08-09
3988,Obersaxen Mundaun,GR,2021-11-30,0.005019,2021-10-31,0.02098,2021-05-12,0.418723,0.992188,2021-08-09
3988,Obersaxen Mundaun,GR,2021-12-31,0.006297,2021-11-30,0.021773,2021-07-13,0.419574,0.9922,2021-08-09
3988,Obersaxen Mundaun,GR,2022-01-31,0.006443,2021-12-31,0.021773,2021-07-13,0.420068,0.992206,2021-08-09
3988,Obersaxen Mundaun,GR,2022-02-28,0.006452,2022-01-31,0.021773,2021-07-13,0.420068,0.992206,2021-08-09
3988,Obersaxen Mundaun,GR,2022-03-31,0.00646,2022-02-28,0.022142,2021-12-03,0.419218,0.99226,2021-08-09
4001,Aarau,AG,2021-03-31,0.013289,2020-11-30,0.02256,2020-11-06,0.13289,0.962295,2021-03-10
4001,Aarau,AG,2021-04-30,0.015366,2021-03-31,0.02256,2020-11-06,0.13209,0.962295,2021-03-10
4001,Aarau,AG,2021-05-31,0.016313,2021-04-30,0.027688,2020-12-10,0.131505,0.962258,2021-04-08
4001,Aarau,AG,2021-06-30,0.016716,2021-05-31,0.030719,2021-05-18,0.132172,0.962441,2021-05-04
4001,Aarau,AG,2021-07-31,0.017713,2021-06-30,0.03173,2021-05-18,0.132616,0.962453,2021-05-04
4001,Aarau,AG,2021-08-31,0.017658,2021-07-31,0.03173,2021-05-18,0.132802,0.999494,2021-05-04
4001,Aarau,AG,2021-09-30,0.017948,2021-08-31,0.032972,2021-05-18,0.133555,0.963264,2021-09-10
4001,Aarau,AG,2021-10-31,0.019497,2021-09-30,0.034239,2021-06-17,0.134886,0.9633,2021-09-22
4001,Aarau,AG,2021-11-30,0.020408,2021-10-31,0.034355,2021-08-13,0.145468,0.96769,2021-11-03
4001,Aarau,AG,2021-12-31,0.021648,2021-11-30,0.037646,2021-10-07,0.147304,0.969638,2021-11-03
